,Price,City,Date,Brand,Model,Storage,Stat
8240,550,Mohammedia,21 Janvier,xiaomi,xiaomi ,32,Bon état
8241,2000,Agadir,21 Janvier,Redmi,Redmi Note 9,8,Neuf
8242,3200,Casablanca,21 Janvier,iphone,iphone 8,32,Bon état
8243,8000,Casablanca,21 Janvier,iphone,iphone 12 pro,8,Bon état
8245,1500,Casablanca,21 Janvier,oppo,oppo a5,64,Neuf
8246,4000,Casablanca,21 Janvier,iphone,iphone xs max,512,Bon état
8247,14900,Rabat,21 Janvier,iphone,iphone 13,8,Neuf
8248,2000,Tanger,21 Janvier,iphone,iphone 7,32,Bon état
8249,9800,Rabat,21 Janvier,iphone,iphone 12 pro,8,Bon état
8250,1300,Marrakech,21 Janvier,xiaomi,xiaomi ,8,Neuf
8251,3800,Salé,21 Janvier,iphone,iphone xs max,64,Bon état
8252,6500,Rabat,21 Janvier,iphone,iphone 12,32,Bon état
8253,8500,Rabat,21 Janvier,iphone,iphone 12,8,Bon état
8254,4500,Rabat,20 Janvier,iphone,iphone 11,64,Bon état
8255,8000,Casablanca,20 Janvier,iphone,iphone 12 pro,256,Bon état
8256,850,Casablanca,20 Janvier,iphone,iphone 6s,16,Bon état
8257,2900,Casablanca,20 Janvier,iphone,iphone 8,64,Bon état
8258,2500,Casablanca,20 Janvier,iphone,iphone 8,64,Bon état
8259,9300,Rabat,20 Janvier,iphone,iphone 12 pro,512,Bon état
8260,4700,Casablanca,20 Janvier,iphone,iphone xs max,32,Bon état
8261,4700,Marrakech,20 Janvier,iphone,iphone xs max,64,Neuf
8262,2700,Mohammedia,20 Janvier,iphone,iphone 8,64,Neuf
8263,3800,Casablanca,20 Janvier,iphone,iphone x,64,Bon état
8264,4000,Tanger,20 Janvier,iphone,iphone xs max,32,Bon état
8265,1300,Casablanca,20 Janvier,Redmi,Redmi Note 6,32,Bon état
8266,1200,Marrakech,20 Janvier,iphone,iphone 6s,32,Bon état
8267,1500,Salé,20 Janvier,oppo,oppo a5,32,Bon état
8268,4000,Tanger,20 Janvier,iphone,iphone xs,256,Bon état
8269,2450,Casablanca,20 Janvier,iphone,iphone 8,64,Bon état
8270,6000,Casablanca,20 Janvier,iphone,iphone 11 pro,64,Neuf
8271,6000,Oujda,20 Janvier,iphone,iphone 11 pro max,64,Bon état
8272,13200,Khouribga,20 Janvier,iphone,iphone 13 pro,256,Neuf
8273,2900,Kénitra,20 Janvier,xiaomi,xiaomi ,8,Neuf
8274,2500,Settat,20 Janvier,iphone,iphone x,64,Bon état
8275,6500,Oujda,20 Janvier,iphone,iphone 11 pro,64,Bon état
8276,1200,Tanger,20 Janvier,iphone,iphone 7,32,Bon état
8277,2400,Casablanca,20 Janvier,iphone,iphone x,64,Bon état
8278,10800,Kénitra,20 Janvier,iphone,iphone 12 pro max,512,Neuf
8280,1400,Tanger,20 Janvier,huawei,huawei Y7 Prime,32,Bon état
8281,1500,Marrakech,20 Janvier,oppo,oppo a5,8,Bon état
8282,1550,Fès,20 Janvier,xiaomi,xiaomi ,64,Bon état
8283,2000,Tanger,20 Janvier,iphone,iphone 7,32,Bon état
8284,4400,Casablanca,20 Janvier,iphone,iphone 11,64,Bon état
8285,2600,Meknès,20 Janvier,iphone,iphone se,64,Neuf
8286,6600,Tanger,20 Janvier,iphone,iphone 11 pro,64,Neuf
8287,3300,El Jadida,20 Janvier,iphone,iphone x,32,Neuf
8288,1500,Casablanca,20 Janvier,iphone,iphone 8,64,Bon état
8289,6200,Casablanca,20 Janvier,iphone,iphone 12 pro,32,Bon état
8290,2000,Mohammedia,20 Janvier,samsung,samsung a5,32,Bon état
8291,1950,Meknès,20 Janvier,iphone,iphone x,64,Bon état
8292,1800,Casablanca,20 Janvier,iphone,iphone 7,256,Bon état
8293,4700,Casablanca,20 Janvier,iphone,iphone 11 pro max,256,Neuf
8294,1600,Kénitra,20 Janvier,iphone,iphone 7,32,Bon état
8295,2200,Tanger,20 Janvier,iphone,iphone x,64,Bon état
8296,300,Casablanca,20 Janvier,samsung,samsung s3,16,Bon état
8297,1400,Casablanca,20 Janvier,xiaomi,xiaomi ,64,Bon état
8298,1950,Agadir,20 Janvier,xiaomi,xiaomi ,8,Bon état
8299,5500,Kénitra,20 Janvier,iphone,iphone 11 pro,64,Bon état
8300,1600,Kénitra,20 Janvier,huawei,huawei p,32,Bon état
8301,13200,Fès,20 Janvier,iphone,iphone 13 pro,8,Neuf
8302,300,Casablanca,20 Janvier,samsung,samsung note 3,32,Bon état
8303,2400,Tanger,20 Janvier,iphone,iphone x,64,Neuf
8304,6900,Tanger,20 Janvier,iphone,iphone 11 pro max,64,Bon état
8305,1200,Tanger,20 Janvier,sony,sony xperia x,64,Bon état
8306,3800,Tétouan,20 Janvier,iphone,iphone x,32,Bon état
8307,650,Salé,20 Janvier,samsung,samsung j3,32,Bon état
8308,2250,Rabat,20 Janvier,huawei,huawei p,8,Neuf
8309,4200,Mohammedia,20 Janvier,iphone,iphone 11,64,Bon état
8310,14000,Rabat,20 Janvier,iphone,iphone 11 pro max,256,Bon état
8311,6900,Casablanca,20 Janvier,iphone,iphone 11 pro,256,Bon état
8312,4900,Rabat,20 Janvier,iphone,iphone 12,32,Bon état
8313,3300,Casablanca,20 Janvier,huawei,huawei p,8,Bon état
8314,10800,Casablanca,20 Janvier,iphone,iphone 12 pro max,256,Neuf
8315,9900,Casablanca,20 Janvier,iphone,iphone 12 pro max,32,Bon état
8316,2300,Salé,20 Janvier,iphone,iphone 7,8,Bon état
8317,1500,Rabat,19 Janvier,iphone,iphone 7,32,Neuf
8318,4600,Agadir,19 Janvier,xiaomi,xiaomi ,32,Bon état
8319,7950,Rabat,19 Janvier,iphone,iphone 11 pro max,256,Bon état
8320,4450,Mohammedia,19 Janvier,iphone,iphone 11,64,Bon état
8321,3600,Salé,19 Janvier,iphone,iphone x,64,Bon état
8322,1800,Casablanca,19 Janvier,iphone,iphone 8,32,Bon état
8323,2000,Casablanca,19 Janvier,iphone,iphone x,64,Bon état
8324,4000,Marrakech,19 Janvier,iphone,iphone x,64,Neuf
8325,7400,Agadir,19 Janvier,iphone,iphone 11 pro,32,Neuf
8326,1500,Casablanca,19 Janvier,iphone,iphone 6s,64,Bon état
8327,7000,Kénitra,19 Janvier,iphone,iphone 11 pro,64,Neuf
8328,1700,Mohammedia,19 Janvier,samsung,samsung a5,32,Bon état
8329,2500,Casablanca,19 Janvier,iphone,iphone 7,8,Neuf
8330,750,Fès,19 Janvier,samsung,samsung s6,32,Bon état
8331,16000,Agadir,19 Janvier,iphone,iphone 13,512,Bon état
8332,5300,Rabat,19 Janvier,iphone,iphone 11,64,Bon état
8333,3500,Tanger,19 Janvier,xiaomi,xiaomi ,256,Neuf
8334,3200,Casablanca,19 Janvier,iphone,iphone x,64,Bon état
8335,3000,Marrakech,19 Janvier,iphone,iphone x,32,Bon état
8336,1000,Casablanca,19 Janvier,huawei,huawei mate 20 lite,64,Bon état
8337,2100,El Jadida,19 Janvier,iphone,iphone 8,64,Bon état
8338,3200,Rabat,19 Janvier,iphone,iphone x,8,Bon état
8339,1500,Casablanca,19 Janvier,samsung,samsung s7,32,Bon état
8340,3300,El Jadida,19 Janvier,iphone,iphone 8,64,Bon état
8341,2200,Casablanca,19 Janvier,oppo,oppo a9,8,Bon état
8342,400,Mohammedia,19 Janvier,iphone,iphone 6s,32,Bon état
8343,1600,Agadir,19 Janvier,samsung,samsung a5,32,Bon état
8344,4800,Agadir,19 Janvier,iphone,iphone x,8,Bon état
8345,5000,Casablanca,19 Janvier,iphone,iphone 11 pro,256,Bon état
8346,700,Casablanca,19 Janvier,samsung,samsung j3,16,Bon état
8347,9000,Rabat,19 Janvier,samsung,samsung z flip,256,Neuf
8348,3000,Mohammedia,19 Janvier,iphone,iphone 8,64,Bon état
8349,7400,Agadir,19 Janvier,iphone,iphone 11 pro max,256,Bon état
8350,1300,Kénitra,19 Janvier,iphone,iphone 6s,64,Bon état
8351,850,Rabat,19 Janvier,huawei,huawei Y7 Prime,32,Bon état
8352,1500,Salé,19 Janvier,samsung,samsung a3,64,Bon état
8353,800,Rabat,19 Janvier,oppo,oppo a83,32,Bon état
8354,1700,Casablanca,19 Janvier,huawei,huawei nova 7,8,Bon état
8355,6000,Casablanca,19 Janvier,iphone,iphone 11,8,Neuf
8356,3300,Salé,19 Janvier,iphone,iphone x,64,Bon état
8357,1300,Rabat,19 Janvier,Redmi,Redmi Note 8,64,Neuf
8358,650,Rabat,19 Janvier,nokia,nokia 3,32,Bon état
8359,1550,Rabat,19 Janvier,iphone,iphone x,64,Bon état
8360,400,Casablanca,19 Janvier,xiaomi,xiaomi ,16,Bon état
8361,2600,Agadir,19 Janvier,samsung,samsung a71,8,Bon état
8362,3100,El Jadida,19 Janvier,oppo,oppo reno,8,Neuf
8363,2100,Fès,19 Janvier,iphone,iphone x,64,Bon état
8364,2400,Rabat,19 Janvier,iphone,iphone x,64,Bon état
8365,1400,Marrakech,19 Janvier,sony,sony xperia x,64,Bon état
8366,4800,Salé,19 Janvier,iphone,iphone xs max,64,Bon état
8367,700,Oujda,19 Janvier,huawei,huawei p,32,Bon état
8368,2700,Oujda,19 Janvier,samsung,samsung a5,8,Bon état
8369,600,Oujda,19 Janvier,samsung,samsung s5,32,Bon état
8370,3100,Rabat,19 Janvier,iphone,iphone x,64,Bon état
8371,1900,Casablanca,19 Janvier,oppo,oppo reno,32,Neuf
8372,7600,Agadir,19 Janvier,iphone,iphone 11 pro max,256,Neuf
8373,3800,Agadir,19 Janvier,iphone,iphone x,64,Neuf
8374,5600,Casablanca,19 Janvier,iphone,iphone 11 pro,32,Bon état
8375,3900,Meknès,19 Janvier,iphone,iphone xs max,64,Neuf
8376,2000,Casablanca,19 Janvier,iphone,iphone 8,64,Bon état
8377,1300,Casablanca,19 Janvier,iphone,iphone 7,32,Bon état
8378,1120,Meknès,19 Janvier,samsung,samsung a02,32,Neuf
8379,3500,Rabat,19 Janvier,iphone,iphone x,64,Bon état
8380,3500,Rabat,19 Janvier,iphone,iphone x,64,Neuf
8381,6500,Marrakech,19 Janvier,iphone,iphone 11 pro,64,Bon état
8382,4100,Casablanca,19 Janvier,iphone,iphone xs max,256,Bon état
8383,400,Casablanca,19 Janvier,samsung,samsung s3,16,Bon état
8384,350,Oujda,19 Janvier,Redmi,Redmi Note 4,32,Bon état
8385,1000,Tanger,19 Janvier,iphone,iphone 6s,32,Bon état
8386,4500,Kénitra,18 Janvier,xiaomi,xiaomi ,256,Bon état
8387,850,Casablanca,18 Janvier,iphone,iphone 6s,32,Bon état
8388,4600,Marrakech,18 Janvier,iphone,iphone 11,32,Bon état
8389,10000,Agadir,18 Janvier,iphone,iphone 13,8,Neuf
8390,1800,Salé,18 Janvier,iphone,iphone 8,64,Bon état
8391,1100,Tanger,18 Janvier,samsung,samsung a5,32,Bon état
8392,2450,Casablanca,18 Janvier,xiaomi,xiaomi ,32,Bon état
8393,2300,Salé,18 Janvier,oppo,oppo reno,8,Bon état
8394,1350,Casablanca,18 Janvier,iphone,iphone 7,32,Bon état
8395,1200,Marrakech,18 Janvier,iphone,iphone 7,32,Bon état
8396,7400,Marrakech,18 Janvier,iphone,iphone 11 pro max,256,Bon état
8397,9400,Casablanca,18 Janvier,iphone,iphone 12 pro max,256,Bon état
8398,2600,Rabat,18 Janvier,iphone,iphone 8,64,Bon état
8399,1200,Salé,18 Janvier,samsung,samsung s7,32,Bon état
8400,7800,Casablanca,18 Janvier,iphone,iphone 11 pro max,256,Neuf
8401,3200,El Jadida,18 Janvier,iphone,iphone 8,256,Neuf
8402,1250,Salé,18 Janvier,huawei,huawei p,64,Bon état
8403,1200,Fès,18 Janvier,Redmi,Redmi Note 8,64,Neuf
8404,5900,Rabat,18 Janvier,iphone,iphone 12,64,Neuf
8405,2900,Casablanca,18 Janvier,samsung,samsung a71,8,Neuf
8406,1800,Casablanca,18 Janvier,huawei,huawei p,8,Bon état
8407,1600,Casablanca,18 Janvier,iphone,iphone 7,32,Bon état
8408,790,Oujda,18 Janvier,huawei,huawei Y7 Prime,32,Bon état
8409,2300,Fès,18 Janvier,iphone,iphone 8,256,Bon état
8410,1800,Casablanca,18 Janvier,Redmi,Redmi Note 9,8,Neuf
8411,3700,Oujda,18 Janvier,iphone,iphone x,64,Bon état
8412,3400,Casablanca,18 Janvier,iphone,iphone xs,64,Bon état
8413,6800,Marrakech,18 Janvier,iphone,iphone 12,8,Bon état
8414,4200,Casablanca,18 Janvier,iphone,iphone 12,8,Bon état
8415,2200,Marrakech,18 Janvier,oppo,oppo reno,8,Bon état
8416,15500,Mohammedia,18 Janvier,iphone,iphone 13,256,Neuf
8417,6000,Casablanca,18 Janvier,iphone,iphone 11 pro,64,Bon état
8418,8000,Casablanca,18 Janvier,iphone,iphone 11 pro max,512,Bon état
8419,2600,Tanger,18 Janvier,iphone,iphone 8,64,Bon état
8420,1200,Khouribga,18 Janvier,Redmi,Redmi Note 8,64,Neuf
8421,1000,Rabat,18 Janvier,iphone,iphone x,32,Neuf
8422,3500,Rabat,18 Janvier,iphone,iphone x,64,Bon état
8423,1500,Meknès,18 Janvier,xiaomi,xiaomi ,8,Bon état
8424,7900,Fès,18 Janvier,iphone,iphone 11 pro max,256,Neuf
8425,4200,Mohammedia,18 Janvier,iphone,iphone xs max,256,Bon état
8426,1100,Casablanca,18 Janvier,huawei,huawei p,64,Bon état
8427,450,Casablanca,18 Janvier,samsung,samsung s3,16,Neuf
8428,8000,Salé,18 Janvier,iphone,iphone 12,256,Bon état
8429,6000,Casablanca,18 Janvier,iphone,iphone 11 pro,512,Bon état
8430,4200,Tétouan,18 Janvier,iphone,iphone xs max,64,Bon état
8431,4800,Marrakech,18 Janvier,iphone,iphone 11,64,Bon état
8432,4300,Tanger,18 Janvier,iphone,iphone 11,32,Bon état
8433,2100,Khouribga,18 Janvier,iphone,iphone 8,64,Bon état
8434,350,Salé,18 Janvier,samsung,samsung s3,16,Bon état
8435,9300,Casablanca,18 Janvier,iphone,iphone 12 pro,8,Bon état
8436,4400,Tanger,18 Janvier,iphone,iphone 11,64,Bon état
8437,3500,Settat,18 Janvier,iphone,iphone x,64,Neuf
8438,17500,Salé,18 Janvier,iphone,iphone 13 pro max,512,Neuf
8439,14200,Kénitra,18 Janvier,iphone,iphone 13 pro max,256,Bon état
8440,1800,Agadir,18 Janvier,Redmi,Redmi Note 8,8,Bon état
8441,8600,El Jadida,18 Janvier,iphone,iphone 12 pro,8,Neuf
8442,5600,Rabat,18 Janvier,iphone,iphone 11,256,Bon état
8443,5300,Rabat,18 Janvier,iphone,iphone 11 pro,64,Bon état
8444,8300,Rabat,18 Janvier,iphone,iphone 12 pro,8,Bon état
8445,3600,Casablanca,17 Janvier,iphone,iphone xs,64,Bon état
8446,4700,Casablanca,17 Janvier,iphone,iphone 11,64,Neuf
8447,2000,Casablanca,17 Janvier,samsung,samsung a3,32,Bon état
8448,4700,Casablanca,17 Janvier,iphone,iphone 11,64,Neuf
8449,2000,Casablanca,17 Janvier,samsung,samsung a3,32,Bon état
8450,4290,Meknès,17 Janvier,iphone,iphone xs,256,Bon état
8451,7500,Meknès,17 Janvier,iphone,iphone 11 pro max,512,Bon état
8452,2500,Casablanca,17 Janvier,iphone,iphone x,32,Bon état
8453,4500,Fès,17 Janvier,iphone,iphone 11,8,Bon état
8454,2200,Mohammedia,17 Janvier,xiaomi,xiaomi ,8,Neuf
8455,5700,Casablanca,17 Janvier,xiaomi,xiaomi ,256,Neuf
8456,1400,Mohammedia,17 Janvier,iphone,iphone 7,32,Bon état
8457,3300,Casablanca,17 Janvier,iphone,iphone 11 pro,256,Bon état
8458,2300,Casablanca,17 Janvier,iphone,iphone 13 pro max,256,Bon état
8459,1800,Fès,17 Janvier,iphone,iphone 8,64,Bon état
8460,2000,Rabat,17 Janvier,iphone,iphone 7,32,Bon état
8461,2500,El Jadida,17 Janvier,oppo,oppo a9,8,Bon état
8462,550,Casablanca,17 Janvier,huawei,huawei p,16,Neuf
8463,1200,Casablanca,17 Janvier,huawei,huawei p,8,Bon état
8464,700,Meknès,17 Janvier,samsung,samsung galaxy a5,16,Bon état
8465,3800,Casablanca,17 Janvier,iphone,iphone 11,64,Neuf
8466,2300,Casablanca,17 Janvier,iphone,iphone 7,8,Bon état
8467,1500,El Jadida,17 Janvier,Redmi,Redmi Note 8,64,Bon état
8468,1500,El Jadida,17 Janvier,Redmi,Redmi Note 8,32,Bon état
8469,500,Salé,17 Janvier,samsung,samsung note 2,16,Bon état
8470,2300,Rabat,17 Janvier,iphone,iphone 7,32,Bon état
8471,3600,Oujda,17 Janvier,huawei,huawei mate 30,8,Bon état
8472,5700,Casablanca,17 Janvier,iphone,iphone 11,8,Neuf
8473,3100,Casablanca,17 Janvier,iphone,iphone 8,64,Bon état
8474,9500,Oujda,17 Janvier,iphone,iphone 12 pro,256,Neuf
8475,3300,Marrakech,17 Janvier,iphone,iphone x,64,Bon état
8476,4800,Casablanca,17 Janvier,iphone,iphone 11,64,Bon état
8477,2200,Casablanca,17 Janvier,iphone,iphone 7,256,Bon état
8478,1100,Tanger,17 Janvier,iphone,iphone 7,32,Bon état
8479,3300,Meknès,17 Janvier,iphone,iphone xs,64,Bon état
8480,2700,Casablanca,17 Janvier,iphone,iphone 8,64,Bon état
8481,800,Casablanca,17 Janvier,xiaomi,xiaomi ,32,Bon état
8482,3600,Rabat,17 Janvier,iphone,iphone 8,256,Bon état
8483,4500,Casablanca,17 Janvier,samsung,samsung z flip,256,Bon état
8484,3700,Agadir,17 Janvier,iphone,iphone x,64,Bon état
8485,2100,Salé,17 Janvier,huawei,huawei p,8,Neuf
8486,8500,Casablanca,17 Janvier,iphone,iphone 13,8,Neuf
8487,5500,Safi,17 Janvier,iphone,iphone 11,32,Bon état
8488,4500,Casablanca,17 Janvier,iphone,iphone x,256,Bon état
8489,5000,Marrakech,17 Janvier,iphone,iphone 11,64,Bon état
8491,2900,Agadir,17 Janvier,iphone,iphone xs,32,Bon état
8492,3000,Salé,17 Janvier,huawei,huawei nova 7,256,Bon état
8493,1950,Casablanca,17 Janvier,iphone,iphone 8,64,Bon état
8494,3000,El Jadida,17 Janvier,iphone,iphone 8,64,Bon état
8495,2100,Tanger,17 Janvier,samsung,samsung a3,8,Bon état
8496,1650,El Jadida,17 Janvier,iphone,iphone 7,8,Neuf
8497,5000,Casablanca,17 Janvier,iphone,iphone 11,32,Bon état
8498,1950,Casablanca,17 Janvier,iphone,iphone 8,64,Bon état
8499,2200,Oujda,17 Janvier,samsung,samsung a5,8,Neuf
8500,3500,Rabat,17 Janvier,iphone,iphone 8,256,Bon état
8501,2600,Marrakech,17 Janvier,oppo,oppo a9,8,Bon état
8503,500,Casablanca,17 Janvier,samsung,samsung galaxy s5,16,Bon état
8504,3200,Casablanca,17 Janvier,iphone,iphone x,64,Bon état
8505,5500,Marrakech,17 Janvier,iphone,iphone 11,8,Bon état
8506,2000,Safi,17 Janvier,samsung,samsung a5,32,Bon état
8507,2100,Casablanca,17 Janvier,iphone,iphone 8,64,Bon état
8508,4500,Salé,16 Janvier,iphone,iphone 11,64,Bon état
8509,4000,Casablanca,16 Janvier,iphone,iphone x,32,Bon état
8510,1600,Marrakech,16 Janvier,iphone,iphone 7,32,Bon état
8511,1200,Casablanca,16 Janvier,oppo,oppo a5,32,Bon état
8512,2100,Casablanca,16 Janvier,oppo,oppo reno,8,Bon état
8513,4700,Rabat,16 Janvier,iphone,iphone 11,32,Bon état
8514,4700,Rabat,16 Janvier,iphone,iphone 11,32,Bon état
8515,4500,Agadir,16 Janvier,iphone,iphone 11,32,Bon état
8516,4500,Casablanca,16 Janvier,iphone,iphone 11,64,Bon état
8517,2200,Casablanca,16 Janvier,iphone,iphone 8,8,Neuf
8518,1200,Casablanca,16 Janvier,oppo,oppo a7,8,Bon état
8519,4000,Casablanca,16 Janvier,iphone,iphone 11,8,Bon état
8520,1700,Meknès,16 Janvier,iphone,iphone 8,64,Bon état
8521,7500,Casablanca,16 Janvier,iphone,iphone 13,8,Neuf
8522,2600,Casablanca,16 Janvier,iphone,iphone x,256,Bon état
8523,1550,Casablanca,16 Janvier,samsung,samsung a5,32,Bon état
8524,1550,Casablanca,16 Janvier,samsung,samsung a5,32,Bon état
8525,1600,Agadir,16 Janvier,samsung,Samsung A12,32,Bon état
8526,4700,Casablanca,16 Janvier,iphone,iphone xs max,64,Bon état
8527,1700,Oujda,16 Janvier,iphone,iphone 8,64,Bon état
8528,1250,Tanger,16 Janvier,xiaomi,xiaomi ,8,Bon état
8529,3200,Casablanca,16 Janvier,iphone,iphone xs,256,Bon état
8530,1400,Casablanca,16 Janvier,iphone,iphone 7,8,Bon état
8531,950,Casablanca,16 Janvier,samsung,samsung a11,32,Bon état
8532,1300,Tanger,16 Janvier,iphone,iphone 7,8,Bon état
8533,2700,Casablanca,16 Janvier,xiaomi,xiaomi ,8,Bon état
8534,4300,Kénitra,16 Janvier,iphone,iphone 11,32,Bon état
8535,5800,Casablanca,16 Janvier,iphone,iphone 12,8,Neuf
8536,2850,Kénitra,16 Janvier,samsung,samsung galaxy a71,8,Bon état
8537,8700,Kénitra,16 Janvier,iphone,iphone 13,32,Bon état
8538,4199,Casablanca,16 Janvier,iphone,iphone xs max,64,Bon état
8539,2150,Casablanca,16 Janvier,samsung,samsung a3,8,Bon état
8540,3300,Marrakech,16 Janvier,oppo,oppo reno,8,Neuf
8541,1300,Tanger,16 Janvier,iphone,iphone 7,32,Bon état
8542,1500,Kénitra,16 Janvier,iphone,iphone 7,32,Bon état
8543,1250,Casablanca,16 Janvier,sony,sony xperia x,64,Bon état
8544,3100,Casablanca,16 Janvier,iphone,iphone x,64,Bon état
8545,1300,Casablanca,16 Janvier,samsung,samsung a3,64,Neuf
8546,5400,Casablanca,16 Janvier,iphone,iphone 11,8,Neuf
8547,3000,Casablanca,16 Janvier,iphone,iphone 8,64,Bon état
8548,4100,Casablanca,16 Janvier,iphone,iphone xs,512,Neuf
8549,2000,Casablanca,16 Janvier,samsung,samsung a3,8,Neuf
8550,9500,Kénitra,16 Janvier,iphone,iphone 13,32,Bon état
8551,3100,Casablanca,16 Janvier,iphone,iphone x,64,Bon état
8552,3800,Tanger,16 Janvier,iphone,iphone xs max,32,Bon état
8553,2600,Casablanca,16 Janvier,iphone,iphone 8,64,Neuf
8554,5400,El Jadida,16 Janvier,iphone,iphone 11,64,Neuf
8555,13000,Casablanca,16 Janvier,iphone,iphone 13,256,Neuf
8557,2700,Rabat,15 Janvier,iphone,iphone x,32,Bon état
8558,1100,Fès,15 Janvier,realme,realme c11,32,Neuf
8559,1600,Rabat,15 Janvier,Redmi,Redmi Note 8,8,Bon état
8560,3100,Meknès,15 Janvier,xiaomi,xiaomi ,8,Neuf
8561,10000,Safi,15 Janvier,iphone,iphone 12 pro max,256,Bon état
8562,400,Casablanca,15 Janvier,samsung,samsung note 4,32,Bon état
8563,7500,Casablanca,15 Janvier,iphone,iphone 11 pro max,32,Bon état
8564,1900,Casablanca,15 Janvier,xiaomi,xiaomi ,8,Bon état
8565,2700,Casablanca,15 Janvier,iphone,iphone 8,64,Bon état
8566,1300,Casablanca,15 Janvier,xiaomi,xiaomi ,64,Bon état
8567,2700,Casablanca,15 Janvier,iphone,iphone 8,64,Bon état
8568,1500,Casablanca,15 Janvier,Redmi,Redmi Note 9,64,Neuf
8569,1800,Meknès,15 Janvier,iphone,iphone 8,64,Bon état
8570,9800,El Jadida,15 Janvier,iphone,iphone 12 pro max,8,Neuf
8571,2900,Marrakech,15 Janvier,iphone,iphone 8,32,Bon état
8572,3000,Casablanca,15 Janvier,samsung,samsung a5,8,Neuf
8573,9500,Meknès,15 Janvier,iphone,iphone 12 pro max,8,Bon état
8574,2700,Casablanca,15 Janvier,iphone,iphone x,64,Bon état
8575,1000,Marrakech,15 Janvier,oppo,oppo a7,64,Bon état
8576,7200,Casablanca,15 Janvier,iphone,iphone 11 pro max,64,Bon état
8577,3800,Rabat,15 Janvier,iphone,iphone xs,64,Bon état
8578,800,Tanger,15 Janvier,iphone,iphone 7,32,Bon état
8579,3900,Rabat,15 Janvier,iphone,iphone 11,64,Bon état
8580,3400,Casablanca,15 Janvier,iphone,iphone x,64,Bon état
8581,1400,Kénitra,15 Janvier,iphone,iphone 7,32,Bon état
8582,1200,Taza,15 Janvier,iphone,iphone 6s,64,Bon état
8583,3000,Rabat,15 Janvier,iphone,iphone x,32,Bon état
8584,2600,Casablanca,15 Janvier,xiaomi,xiaomi ,8,Bon état
8585,4300,Rabat,15 Janvier,xiaomi,xiaomi ,256,Neuf
8586,4300,Rabat,15 Janvier,xiaomi,xiaomi ,256,Neuf
8587,2900,Casablanca,15 Janvier,iphone,iphone 8,64,Bon état
8588,3700,Casablanca,15 Janvier,huawei,huawei p,8,Bon état
8589,1200,Marrakech,15 Janvier,samsung,Samsung A12,8,Bon état
8590,4500,Tanger,15 Janvier,iphone,iphone 11,64,Bon état
8591,7500,Tétouan,15 Janvier,iphone,iphone 11 pro,512,Neuf
8592,15300,Rabat,15 Janvier,iphone,iphone 13 pro max,256,Neuf
8593,4000,Salé,15 Janvier,iphone,iphone 11,8,Bon état
8594,6900,Mohammedia,15 Janvier,iphone,iphone 11,64,Bon état
8595,2300,Fès,15 Janvier,samsung,samsung a3,8,Bon état
8596,1200,Marrakech,15 Janvier,samsung,samsung a3,32,Bon état
8597,1900,Casablanca,15 Janvier,iphone,iphone xs max,32,Bon état
8598,2000,Casablanca,15 Janvier,realme,realme 6,8,Bon état
8599,1800,Agadir,15 Janvier,samsung,samsung a5,8,Bon état
8600,5500,Casablanca,15 Janvier,iphone,iphone 11,32,Bon état
8601,2400,Tanger,15 Janvier,iphone,iphone 8,32,Neuf
8602,6700,Fès,15 Janvier,iphone,iphone 11 pro max,64,Bon état
8603,3300,Meknès,15 Janvier,samsung,samsung galaxy a5,8,Bon état
8604,550,El Jadida,15 Janvier,iphone,iphone 7,32,Bon état
8605,5500,Casablanca,15 Janvier,iphone,iphone 11 pro max,32,Bon état
8606,850,Taza,15 Janvier,samsung,samsung a3,16,Bon état
8607,3399,Casablanca,15 Janvier,iphone,iphone xs,256,Bon état
8608,1950,Casablanca,15 Janvier,huawei,huawei p,8,Bon état
8609,4000,Casablanca,15 Janvier,iphone,iphone xs max,64,Bon état
8610,3400,Casablanca,15 Janvier,samsung,samsung a5,32,Bon état
8611,3600,Casablanca,15 Janvier,samsung,samsung s20,8,Neuf
8612,2900,Casablanca,15 Janvier,iphone,iphone x,64,Bon état
